Plant_Code	Vendor_Code	Vendor_Name	Vendor_Address	Active_Status
1250	10961	THIRUMALA PRESS COMP P LTD	kancheepuram	TRUE
1210	10961	THIRUMALA PRESS COMP P LTD	kancheepuram	TRUE
1150	10961	THIRUMALA PRESS COMP P LTD	kancheepuram	TRUE
1200	10961	THIRUMALA PRESS COMP P LTD	kancheepuram	TRUE
1300	10961	THIRUMALA PRESS COMP P LTD	kancheepuram	TRUE
1210	10962	TECHNOCRAFT	CHENNAI	TRUE
1150	10962	TECHNOCRAFT	CHENNAI	TRUE
1200	10962	TECHNOCRAFT	CHENNAI	TRUE
1250	10962	TECHNOCRAFT	CHENNAI	TRUE
1300	10962	TECHNOCRAFT	CHENNAI	TRUE
1200	10964	ABC BEARINGS LIMITED	MUMBAI	TRUE
1250	10965	TEXSPIN BEARINGS LTD	Ranpur	TRUE
1150	10965	TEXSPIN BEARINGS LTD	Ranpur	TRUE
1300	10965	TEXSPIN BEARINGS LTD	Ranpur	TRUE
1210	10965	TEXSPIN BEARINGS LTD	Ranpur	TRUE
1200	10965	TEXSPIN BEARINGS LTD	Ranpur	TRUE
1150	10966	TAYLOR RUBBER PVT. LTD.	CHENNAI	TRUE
1200	10966	TAYLOR RUBBER PVT. LTD.	CHENNAI	TRUE
1250	10966	TAYLOR RUBBER PVT. LTD.	CHENNAI	TRUE
1200	10969	A.H.TAHER & COMPANY	CHENNAI	TRUE
1200	10971	TOOLGROVE	HYDERABAD	TRUE
1200	10974	TOSHNIWAL BROS SR PVT LTD	CHENNAI	TRUE
1300	10975	TESPA TOOLS PVT. LTD.	CHENNAI	TRUE
1250	10975	TESPA TOOLS PVT. LTD.	CHENNAI	TRUE
1210	10975	TESPA TOOLS PVT. LTD.	CHENNAI	TRUE
1200	10975	TESPA TOOLS PVT. LTD.	CHENNAI	TRUE
1200	10976	TECHNO ASSOCIATES	CHENNAI	TRUE
1200	10977	TISA ENTERPRISES	BANGALORE	TRUE
1300	10978	TIDE WATER OIL CO.[INDIA] LTD.	Teynampet,Chennai	TRUE
1200	10978	TIDE WATER OIL CO.[INDIA] LTD.	Teynampet,Chennai	TRUE
1150	10978	TIDE WATER OIL CO.[INDIA] LTD.	Teynampet,Chennai	TRUE
1200	10979	TAMILNAD CARTONS	CHENNAI	TRUE
1300	10980	TATA ELXSI LIMITED	New Delhi	TRUE
1150	10981	G.RAMAN PRINTERS	CHENNAI	TRUE
1200	10981	G.RAMAN PRINTERS	CHENNAI	TRUE
1300	10983	TECHNOFOUR,	PUNE	TRUE
1200	10983	TECHNOFOUR,	PUNE	TRUE
1150	10983	TECHNOFOUR,	PUNE	TRUE
1300	10984	THERMAL  ENGINEERING SERVICES	CHENNAI	TRUE
1150	10984	THERMAL  ENGINEERING SERVICES	CHENNAI	TRUE
1300	10985	TRADELINK SERVICES	CHENNAI	TRUE
1300	10989	TOOL ROOM ENGINEERING	CHENNAI	TRUE
1300	10994	INSAP ENGINEERS PVT.LTD	CHENNAI	TRUE
1150	10998	TOOL TECH ENGINEERING & MARKETING	CHENNAI	TRUE
1200	10999	PEARL OFFICE ACCESSORIES LIMITED	CHENNAI	TRUE
1300	11003	TAMILNADU ENGINEERING & LUBRICANTS	CHENNAI	TRUE
1150	11006	R.K.METALS	CHENNAI	TRUE
1300	11007	UNIPUNCH TOOLINGS PVT.LTD.	CHENNAI	TRUE
1200	11007	UNIPUNCH TOOLINGS PVT.LTD.	CHENNAI	TRUE
1150	11008	USHA FIRE SAFETY EQUIPMENTS (P) LTD	CHENNAI	TRUE
1300	11008	USHA FIRE SAFETY EQUIPMENTS (P) LTD	CHENNAI	TRUE
1200	11008	USHA FIRE SAFETY EQUIPMENTS (P) LTD	CHENNAI	TRUE
1200	11010	UNITHERM ENGINEERS LIMITED	BANGALORE	TRUE
1150	11016	UDYOGI PLASTICS (P) LIMITED	CHENNAI	TRUE
1250	11016	UDYOGI PLASTICS (P) LIMITED	CHENNAI	TRUE
1300	11016	UDYOGI PLASTICS (P) LIMITED	CHENNAI	TRUE
1150	11017	UNIVERSAL  ELECTRONICS	ANNASALAI,PAMMAL,CHENNAI	TRUE
1300	11017	UNIVERSAL  ELECTRONICS	ANNASALAI,PAMMAL,CHENNAI	TRUE
1200	11019	VENKATESHWARA PLASTICS	CHENNAI	TRUE
1210	11020	VENUS MANUFACTURING CO	VASAI EAST,MUMBAI.	TRUE
1300	11020	VENUS MANUFACTURING CO	VASAI EAST,MUMBAI.	TRUE
1150	11020	VENUS MANUFACTURING CO	VASAI EAST,MUMBAI.	TRUE
1200	11020	VENUS MANUFACTURING CO	VASAI EAST,MUMBAI.	TRUE
1250	11020	VENUS MANUFACTURING CO	VASAI EAST,MUMBAI.	TRUE
1200	11021	VEL AUTO BUSH INDUSTRIES	CHENNAI	TRUE
1150	11022	VIBGYOR AUTOMOTIVE PRIVATE LTD	CHENNAI	TRUE
1210	11022	VIBGYOR AUTOMOTIVE PRIVATE LTD	CHENNAI	TRUE
1200	11022	VIBGYOR AUTOMOTIVE PRIVATE LTD	CHENNAI	TRUE
1300	11022	VIBGYOR AUTOMOTIVE PRIVATE LTD	CHENNAI	TRUE
1250	11022	VIBGYOR AUTOMOTIVE PRIVATE LTD	CHENNAI	TRUE
1300	11024	VOLTAS LIMITED	CHENNAI	TRUE
1210	11024	VOLTAS LIMITED	CHENNAI	TRUE
1200	11024	VOLTAS LIMITED	CHENNAI	TRUE
1200	11026	VINAR SYSTEMS PVT LTD	CHENNAI	TRUE
1300	11026	VINAR SYSTEMS PVT LTD	CHENNAI	TRUE
1200	11030	VI-KU ENGINEERS & CONSULTANTS	MUMBAI	TRUE
1150	11031	SAIFY TOOLS CENTRE	CHENNAI	TRUE
1200	11033	ACCUMAX LTD	RAJKOT	TRUE
1300	11036	VIJI ENTERPRISES	CHENNAI	TRUE
1150	11036	VIJI ENTERPRISES	CHENNAI	TRUE
1300	11037	VANTAGE SYSTEM & SERVICES	CHENNAI	TRUE
1150	11038	VENKATESWARA TRADERS	CHENNAI	TRUE
1200	11039	VENU ENGINEERING SERVICES (P) LTD	CHENNAI	TRUE
1210	11039	VENU ENGINEERING SERVICES (P) LTD	CHENNAI	TRUE
1200	11040	L.M. VAN MOPPES DIAMOND TOOLS	CHENNAI	TRUE
1150	11040	L.M. VAN MOPPES DIAMOND TOOLS	CHENNAI	TRUE
1300	11047	VIJI ENGINEERING WORKS	CHENNAI	TRUE
1150	11047	VIJI ENGINEERING WORKS	CHENNAI	TRUE
1200	11047	VIJI ENGINEERING WORKS	CHENNAI	TRUE
1300	11052	VKL ENGINEERS	CHENNAI.	TRUE
1200	11059	VIDYA ENGINEERING WORKS	CHENNAI	TRUE
1200	11062	VADAPALANI PRESS	CHENNAI	TRUE
1200	11066	WESTERN ENGINEERS	CHENNAI	TRUE
1150	11067	KENNAMETAL  INDIA LIMITED	bangalore	TRUE
1300	11067	KENNAMETAL  INDIA LIMITED	bangalore	TRUE
1210	11067	KENNAMETAL  INDIA LIMITED	bangalore	TRUE
1200	11067	KENNAMETAL  INDIA LIMITED	bangalore	TRUE
1250	11068	KENNAMETAL INDIA LIMITED	BANGALORE	TRUE
1200	11068	KENNAMETAL INDIA LIMITED	BANGALORE	TRUE
1150	11070	WIPRO LIMITED	CHENNAI	TRUE
1150	11072	WELLWIN INDUSTRY LIMITED	CHENNAI	TRUE
1300	11077	WORKSTUDY HYDRAULICS PVT. LTD.	CHENNAI	TRUE
1150	11078	WIKUS-NIRAN SAWS	DAMAN	TRUE
1150	11084	YUKTHI MACHINES	CHENNAI	TRUE
1300	11089	FAG BEARINGS INDIA LIMITED	CHENNAI	TRUE
1150	11089	FAG BEARINGS INDIA LIMITED	CHENNAI	TRUE
1150	11091	ELAN AUTO INDIA LTD	FARIDABAD	TRUE
1300	11091	ELAN AUTO INDIA LTD	FARIDABAD	TRUE
1200	11091	ELAN AUTO INDIA LTD	FARIDABAD	TRUE
1250	11091	ELAN AUTO INDIA LTD	FARIDABAD	TRUE
1150	11095	SMALL TOOLS CENTRE	CHENNAI	TRUE
1300	11095	SMALL TOOLS CENTRE	CHENNAI	TRUE
1150	11097	UDYOGI  PLASTICS (P) LTD	CHENNAI	TRUE
1300	11098	BEST CAST IT LTD	CHENNAI	TRUE
1300	11099	Espeyes Industries	CHENNAI	TRUE
1200	11100	INA BEARINGS INDIA PVT LTD	MAVAL,PUNE.	TRUE
1150	11100	INA BEARINGS INDIA PVT LTD	MAVAL,PUNE.	TRUE
1210	11100	INA BEARINGS INDIA PVT LTD	MAVAL,PUNE.	TRUE
1300	11100	INA BEARINGS INDIA PVT LTD	MAVAL,PUNE.	TRUE
1300	11102	INNOVOA RUBBERS PRIVATE LTD	Nasik	TRUE
1210	11103	M. M SINTERED PRODUCTS	NAGPUR	TRUE
1300	11103	M. M SINTERED PRODUCTS	NAGPUR	TRUE
1250	11103	M. M SINTERED PRODUCTS	NAGPUR	TRUE
1200	11103	M. M SINTERED PRODUCTS	NAGPUR	TRUE
1150	11103	M. M SINTERED PRODUCTS	NAGPUR	TRUE
1250	11104	TALBROS AUTOMOTIVE COMPONENTS LTD	Haryana	TRUE
1200	11104	TALBROS AUTOMOTIVE COMPONENTS LTD	Haryana	TRUE
1300	11104	TALBROS AUTOMOTIVE COMPONENTS LTD	Haryana	TRUE
1300	11105	M.K.M PLASTICS	PUDUCHERRY	TRUE
1150	11105	M.K.M PLASTICS	PUDUCHERRY	TRUE
1200	11105	M.K.M PLASTICS	PUDUCHERRY	TRUE
1300	11106	MRP Autorub Private Ltd	KAKKALUR	TRUE
1300	11107	Murugan Enggineering	PONDICHERRY	TRUE
1300	11108	PONDY DIE CASTINGS (P) LTD	PUDUCHERRY.	TRUE
1300	11109	SANSU AUTOMOTIVES PVT LTD	Bangalore	TRUE
1200	11109	SANSU AUTOMOTIVES PVT LTD	Bangalore	TRUE
1300	11110	SARGAM METALS PVT LTD	Chennai	TRUE
1300	11111	Seido Auto Components	Chennai	TRUE
1250	11112	SIMPLUS	CHENNAI	TRUE
1200	11112	SIMPLUS	CHENNAI	TRUE
1300	11112	SIMPLUS	CHENNAI	TRUE
1150	11113	SKF INDIA LIMITED	BANGALORE	TRUE
1300	11113	SKF INDIA LIMITED	BANGALORE	TRUE
1300	11114	TEXO ENGINEERING	MUMBAI	TRUE
1200	11114	TEXO ENGINEERING	MUMBAI	TRUE
1150	11115	V.K RUBPLAST (INDIA) PVT LTD	GURGAON	TRUE
1300	11115	V.K RUBPLAST (INDIA) PVT LTD	GURGAON	TRUE
1300	11116	ANAND PLASTICS	CHENNAI.	TRUE
1150	11116	ANAND PLASTICS	CHENNAI.	TRUE
1200	11117	ALFA ENGINEERS	CHENNAI	TRUE
1300	11117	ALFA ENGINEERS	CHENNAI	TRUE
1300	11118	MURUGAN ENGGINEERING	LAWSPET	TRUE
1150	11118	MURUGAN ENGGINEERING	LAWSPET	TRUE
1300	11119	MICROTEK ENGINEERING CORPORATION	NEYVELI	TRUE
1300	11120	Sunfab	METTUPALAYAM	TRUE
1300	11121	Simplus	CHENNAI	TRUE
1300	11122	SPM ENGINEERING	PONDYCHERY	TRUE
1150	11122	SPM ENGINEERING	PONDYCHERY	TRUE
1300	11123	SRI SULOCHANA INDUSTRIES	Ariyapalayam,Puducherry	TRUE
1300	11124	SKC ENGINEERING	PONDYCHERY	TRUE
1300	11125	Seido Auto Components	CHENNAI	TRUE
1300	11126	Square Mech Engineers	CHENNAI	TRUE
1150	11127	S.R. ASSOCIATES	PONDYCHERY	TRUE
1300	11127	S.R. ASSOCIATES	PONDYCHERY	TRUE
1300	11128	M.R.S.INDUSTRIAL PRODUCTS	PONDYCHERY	TRUE
1300	11129	BALAJI ENTERPRISES	CHENNAI	TRUE
1150	11130	ZAVENIR DAUBERT INDIA PRIVATE LTD	D-4 Saket District Centre, New delh	TRUE
1300	11130	ZAVENIR DAUBERT INDIA PRIVATE LTD	D-4 Saket District Centre, New delh	TRUE
1300	11131	EVERSHINE ENTERPRISES	CHENNAI	TRUE
1150	11131	EVERSHINE ENTERPRISES	CHENNAI	TRUE
1300	11132	F.R.V.ASSOCIATES	VENKATA NAGAR, PONDICHERRY	TRUE
1300	11133	SREE KRISHNA STRAPPING & LABELS	CHENNAI	TRUE
1300	11134	SWASTIK ASSOCIATES	PONDYCHERY	TRUE
1300	11135	WIDIA INDIA LIMITED	CHENNAI	TRUE
1300	11136	THE SUPREME INDUSTRIES LTD	CHENNAI	TRUE
1300	11137	MAHABIR PACKAGING	PUDUCHERRY	TRUE
1200	11138	WIKUS NIRAN SAWS	DAMAN	TRUE
1300	11138	WIKUS NIRAN SAWS	DAMAN	TRUE
1300	11139	VENUS ENGINEERING	PONDYCHERY	TRUE
1300	11140	TIDE WATER OIL CO. (INDIA) LTD	CHENNAI	TRUE
1300	11141	SRI MAHALAKSHMI HARD WARE MART	PONDYCHERY	TRUE
1300	11142	SHIVA TECH ENGINEERS	AYANAMBAKKAM, AMBATTUR	TRUE
1300	11143	TEKNIC CONTROL GEAR P. LTD	CHENNAI	TRUE
1300	11144	SIVASAKTHI COTTON WASTE MART	PONDYCHERY	TRUE
1300	11145	SARAVANA MARKETING AGENCY	PONDYCHERY	TRUE
1300	11146	SOUTH INDIA BEARING CO	CHENNAI	TRUE
1300	11147	SOUTH INDIA BEARING CO	CHENNAI	TRUE
1300	11148	SUSHMA ENTERPRISES	CHENNAI	TRUE
1300	11149	SUBRA SCIENTIFIC COMPANY	PONDYCHERY	TRUE
1300	11150	RAJ LUBRICANTS(MADRAS) LTD	CHENNAI	TRUE
1300	11151	RASI PAPER MART	PONDYCHERY	TRUE
1300	11152	PRAGATHI CARTONS	CHENNAI	TRUE
1250	11152	PRAGATHI CARTONS	CHENNAI	TRUE
1300	11153	PUREWEL INDUSTRIES	VAnur Taluk,Tamil Nadu	TRUE
1150	11154	PROSOL CHEMICALS PVT LTD	HYDERABAD	TRUE
1300	11154	PROSOL CHEMICALS PVT LTD	HYDERABAD	TRUE
1300	11155	PENTAGON LUBRICANTS	CHENNAI	TRUE
1300	11156	NEW INDIA PACKAGES	Ambattur Industrial estate, Chennai	TRUE
1300	11157	RAGAVENDIRA CHEMICALS	CHENNAI	TRUE
1150	11157	RAGAVENDIRA CHEMICALS	CHENNAI	TRUE
1300	11158	PROPAC INDUSTRIES	CHENNAI	TRUE
1300	11159	MAKINO MACHINE  TOOLS (INDIA )P.LTD	CHENNAI	TRUE
1300	11160	MEKUBA PETRO PRODUCTS	CHENNAI	TRUE
1300	11161	LAKSHMI FABRICATION	PONDYCHERY	TRUE
1300	11162	LIGNITE DIESEL SALES&  SERVICE	Pondicherry	TRUE
1300	11163	LE MAS	PONDYCHERY	TRUE
1300	11164	NIPPA CHEMICALS LTD	CHENNAI	TRUE
1300	11165	LAKME BEARINGS WORLD	PONDYCHERY	TRUE
1300	11166	MICRO TOOLING SYSTEMS	CHENNAI	TRUE
1200	11167	FOUR -P INTERNATIONAL PVT LTD	CHENNAI	TRUE
1300	11167	FOUR -P INTERNATIONAL PVT LTD	CHENNAI	TRUE
1150	11167	FOUR -P INTERNATIONAL PVT LTD	CHENNAI	TRUE
1300	11168	CHEMI TRADE CORPORATION	layout Nagarabhavi , Bangalore	TRUE
1250	11169	SHELL INDIA MARKETS PRIVATE LIMITED	Chennai	TRUE
1300	11169	SHELL INDIA MARKETS PRIVATE LIMITED	Chennai	TRUE
1150	11169	SHELL INDIA MARKETS PRIVATE LIMITED	Chennai	TRUE
1300	11170	BRITE BROTHERS LTD	PONDYCHERY	TRUE
1300	11171	ASHOK INDUSTRY	CHENNAI	TRUE
1200	11172	AARVEE CHEMICALS	BANGALORE	TRUE
1200	11173	ASHOK  INDUSTRY	VILE PARLE (WEST),MUMBAI	TRUE
1250	11173	ASHOK  INDUSTRY	VILE PARLE (WEST),MUMBAI	TRUE
1250	11174	ANUPAM ENTERPRISES	BANGALORE	TRUE
1150	11174	ANUPAM ENTERPRISES	BANGALORE	TRUE
1210	11174	ANUPAM ENTERPRISES	BANGALORE	TRUE
1200	11174	ANUPAM ENTERPRISES	BANGALORE	TRUE
1200	11175	ADVANCE TOOL INGS PRIVATE LTD .	CHENNAI	TRUE
1200	11176	ADVANCE MEASURING SYSTEMS	KOLHAPUR	TRUE
1210	11176	ADVANCE MEASURING SYSTEMS	KOLHAPUR	TRUE
1200	11177	A.V.ENTERPRISES	MAHARASHTRA	TRUE
1200	11178	RAJA SALES &SERVICE	MYSORE	TRUE
1200	11179	BALAJI PACKAGING INDUSTRIES	MYSORE	TRUE
1210	11179	BALAJI PACKAGING INDUSTRIES	MYSORE	TRUE
1200	11180	BHARAT PETROLEUM CORPORATION  LTD	MYSORE	TRUE
1200	11181	BHATIA TOOLS AND TECHNOLOGY	BANGALORE	TRUE
1200	11182	BASF COATINGS PRIVATE  LIMITED	PUNE	TRUE
1200	11183	BOSCH REXROTH ( INDIA)  LTD ,	ANDRAHALI,BANGALURU	TRUE
1200	11184	BHARATH BIJLEE LTD .	BANGALORE	TRUE
1200	11185	BEST CARTONS	MYSORE	TRUE
1200	11186	BINERAY SYSTEM ,	MYSORE	TRUE
1200	11187	BAHARATH ELECTRONICS LTD	BANGALORE	TRUE
1200	11188	M/S BEEYAR ASSOCIATES	BANGALORE	TRUE
1200	11189	BEST LABELS ENTERPRISES P LTD.	Arumbakkam, Chennai	TRUE
1200	11190	CMH TOOLS LTD	HYDERABAD	TRUE
1300	11190	CMH TOOLS LTD	HYDERABAD	TRUE
1250	11190	CMH TOOLS LTD	HYDERABAD	TRUE
1200	11191	CADD  SOLUTION (P) LTD	BANGALORE	TRUE
1200	11192	CUTFAST BOUNDED ABRASIVES P LTD	CHENNAI	TRUE
1200	11193	CSK TUBE  ENTERPRISES	CHENNAI	TRUE
1200	11194	COMPTEL NETWORK SYSTEM LTD .	BANGALORE	TRUE
1200	11195	CADD SERVICES HINDUSTAN MOTORS LTD	CHENNAI	TRUE
1200	11196	MR.M.CHANDRA REDDY	BANGALORE	TRUE
1200	11197	CHETANA CHEMICALS	MYSORE	TRUE
1200	11198	CHAMUNDI MACHINE TOOL ACCESSORIES	BANGALORE	TRUE
1200	11199	CENLUB INDUSTRIES LTD .	BANGALORE	TRUE
1210	11199	CENLUB INDUSTRIES LTD .	BANGALORE	TRUE
1200	11200	CONMARK	CHENNAI	TRUE
1200	11201	CENTRALINE LUBRO -TECH ENG PVT LTD	MUMBAI	TRUE
1200	11202	CHAMUNDI MACHINE TOOL LTD	MYSORE	TRUE
1200	11203	CHINDALIA DISTRIBUTORS	BANGALORE	TRUE
1200	11204	CREATIVE MANUFACTURERS	MYSORE	TRUE
1200	11205	4P CORPORATION INTERNATIONAL PVT.LT	CHENNAI	TRUE
1200	11206	CHUCKMATIC PVT LTD	DHARWAD	TRUE
1200	11207	CHENNAI METCO PVT .LTD	CHENNAI	TRUE
1150	11207	CHENNAI METCO PVT .LTD	CHENNAI	TRUE
1200	11208	CHENNAI TOOLING SYSTEMS .	CHENNAI	TRUE
1210	11209	CASTROL INDIA LIMITED	Chennai.	TRUE
1200	11209	CASTROL INDIA LIMITED	Chennai.	TRUE
1200	11210	THE DECORATIVE LAMINATES (INDIA)PVT	MYSORE	TRUE
1210	11210	THE DECORATIVE LAMINATES (INDIA)PVT	MYSORE	TRUE
1200	11211	CARVAN ENGINEERS	BANGALORE	TRUE
1200	11212	COUNSUL CONSOLIDATED PVT LTD	BANGALORE	TRUE
1200	11213	CNC INDIA	BANGALORE	TRUE
1200	11214	CORAMANDEL PETROLIUM PVT LTD .	CHENNAI	TRUE
1200	11215	CENLUB SYSTEMS	FARIDABAD	TRUE
1300	11215	CENLUB SYSTEMS	FARIDABAD	TRUE
1250	11215	CENLUB SYSTEMS	FARIDABAD	TRUE
1200	11216	CARBORNDUM UNIVERSAL LTD	CHENNAI	TRUE
1200	11217	CNC CONSULTANTS	BANGALORE	TRUE
1200	11218	CHRYSLER MACHINE TOOLS (P) LTD.	CHENNAI	TRUE
1200	11219	CASTROL INDIA LIMITED	BANGALORE	TRUE
1200	11220	COMPRESSOR HARDWARE STORE P.LTD	BANGALORE	TRUE
1200	11221	CANON INDIA PVT.LTD.	CHENNAI	TRUE
1200	11222	CONCRETE CLINIC	BANGALORE	TRUE
1200	11223	COIMBATORE ELECTRICAL &DIESELS	MYSORE	TRUE
1200	11224	C.V.ENTERPRISES	MYSORE	TRUE
1200	11225	DYANAMATIC HYDRAULICS LIMITED	BANGALORE	TRUE
1200	11226	ELECTRONICS &CONTORLES	BANGALORE	TRUE
1300	11227	ELMECA WORKS	DHARWAD	TRUE
1200	11227	ELMECA WORKS	DHARWAD	TRUE
1200	11228	EMPIRE MACHINE TOOLS A DIV .OF EMPI	MUMBAI	TRUE
1210	11229	EUREKA FORBES LIMITED	MYSORE	TRUE
1200	11229	EUREKA FORBES LIMITED	MYSORE	TRUE
1200	11230	FERROCHEM	PUNE	TRUE
1200	11231	FLUID CONTROLS & ALLIED PRODUCTS	BANGALORE	TRUE
1200	11232	FILTECHS	HUBLI	TRUE
1200	11233	FLUID  DYANAMICS PVT LIMITED	BELGAUM	TRUE
1200	11234	GUHRING INDIA PVT LTD	BANGALORE	TRUE
1200	11235	GRIND TOOLS ENTERPRISES	PUNE	TRUE
1200	11236	G.W . PRECISION TOOLS INDIA	BANGALORE	TRUE
1200	11237	N.P.DHARANAPPA	MYSORE	TRUE
1200	11238	DINEMATIC GEARS PVT.LTD .	THANE	TRUE
1200	11239	DRUPE ENGINEERING CORPORATION,	MUMBAI	TRUE
1200	11240	DAGGER FORST TOOLS LIMITED	AURANGAPAD	TRUE
1200	11241	DECCAN SALES &SERVICES ,	CHENNAI	TRUE
1200	11242	DYNA DIESELS	MYSORE	TRUE
1210	11242	DYNA DIESELS	MYSORE	TRUE
1200	11243	DRILCO HERTEL LTD.	PUNE	TRUE
1200	11244	DURGA ENTERPRISES (BOMBY)	MUMBAI	TRUE
1200	11245	DIAMOND MOTOR REWINDERS	TILAK NAGAR,MYSURU	TRUE
1210	11245	DIAMOND MOTOR REWINDERS	TILAK NAGAR,MYSURU	TRUE
1200	11246	DARLA SALES &AGENCIES	MYSORE	TRUE
1200	11247	E.C. PRODUCTS	BANGALORE	TRUE
1200	11248	EASTRERN OIL COMPANY 590 S, PADDOCK	MUMBAI	TRUE
1200	11249	MS.ENGINE VALUES LTD	CHENNAI	TRUE
1200	11250	LIFE STYLE	HYDERBAAD	TRUE
1200	11251	ELECTRONICS TEST &DEVELOPMENT CENTE	BANGALORE	TRUE
1200	11252	HI-TECH MARKETING SERVICES	BANGALORE	TRUE
1200	11253	HPH HYDRULICS (P) LTD	BANGALORE	TRUE
1200	11254	HI-DAMP INDUSTRIEAL MOUNTINGS	COIMBATORE	TRUE
1200	11255	HINDUSTAN AGENCIES & MFG	CHENNAI	TRUE
1200	11256	INDIAN OIL CORPORATION LTD	CHENNAI	TRUE
1300	11256	INDIAN OIL CORPORATION LTD	CHENNAI	TRUE
1200	11257	INDIAN TOOL MFRS	CHENNAI	TRUE
1200	11258	INDUSTRIEAL BELTING COMPANY	CHENNAI	TRUE
1200	11259	INNOVATIVE ENGINEERING SOLUTIONS	BANGALORE	TRUE
1200	11260	INDUSTRIEAL SERVICES .	BANGALORE	TRUE
1200	11261	ITW SIGNODE INDIA LTD.	CHENNAI	TRUE
1200	11262	ZENITH BIRLA (INDIA) LIMITED	BANGALORE	TRUE
1200	11263	INNOVATIVE CONSULTANCY SERVICES	MYSORE	TRUE
1200	11264	JAMS CASTING PVT.LTD .	MUMBAI	TRUE
1200	11265	JAYASHREE ENCODERS PVT.LTD .	PUNE	TRUE
1200	11266	GITHA'S BRUSH INDUSTRIES	CHENNAI	TRUE
1200	11267	GRIND MASTER MACHINE PVT.LTD.	AURANGABAD	TRUE
1300	11267	GRIND MASTER MACHINE PVT.LTD.	AURANGABAD	TRUE
1150	11267	GRIND MASTER MACHINE PVT.LTD.	AURANGABAD	TRUE
1200	11268	GALA SPRINGS	THANE	TRUE
1200	11269	GOVT,TOOL ROOM&TRAINING CENTER	MYSORE	TRUE
1200	11270	GANESH CONSULTANCY & ANALITICAL	MYSORE	TRUE
1210	11270	GANESH CONSULTANCY & ANALITICAL	MYSORE	TRUE
1200	11271	THE GENERAL PNEUMATIC COMPANY	COIMBATORE	TRUE
1200	11272	GRINDTEK	BANGALORE	TRUE
1200	11273	HMT MACHINE TOOLS LIMITED	AJMER	TRUE
1250	11274	HMT LIMITED	BANGALORE	TRUE
1200	11274	HMT LIMITED	BANGALORE	TRUE
1200	11275	HMT LIMITED	HYDERABAD	TRUE
1200	11276	HI-TECH DIES AND TOOLS	MYSORE	TRUE
1200	11277	HMT LIMITED	BANGALORE	TRUE
1300	11277	HMT LIMITED	BANGALORE	TRUE
1200	11278	HI-TECH MACHINE TOOL SERVICING	KERALA	TRUE
1210	11278	HI-TECH MACHINE TOOL SERVICING	KERALA	TRUE
1200	11279	HVK HYDRAULICS PVT. LTD.,	BANGALORE	TRUE
1210	11279	HVK HYDRAULICS PVT. LTD.,	BANGALORE	TRUE
1200	11280	HILLMAN ENGINEERING COMPANY	BANGALORE	TRUE
1200	11281	JAMS CASTINGS PVT.LTD.	MUMBAI	TRUE
1200	11282	JEEVANDAS LALJEE & SON	CHENNAI	TRUE
1200	11283	JEYAM SCIENTIFIC CO.	CHENNAI	TRUE
1200	11284	J.A.RAMA RAO	CHENNAI	TRUE
1200	11285	JAIN TOOLS & ABRASIVES	BANGALORE	TRUE
1210	11285	JAIN TOOLS & ABRASIVES	BANGALORE	TRUE
1200	11286	JAYSHREE ENTERPRISES	BANGALORE	TRUE
1200	11287	KIRLOSKAR ELECTRIC COMPANY LTD.	BANGALORE	TRUE
1200	11288	KUMAR TRADERS	MYSORE	TRUE
1200	11289	KIRLOSKAR WARNER SWASSEY LTD.	HUBLI	TRUE
1200	11290	KIRLOSKAR ELECTRIC COMPANY LTD	MYSORE	TRUE
1210	11291	KRISHNA ENGINEERING	MYSORE	TRUE
1200	11291	KRISHNA ENGINEERING	MYSORE	TRUE
1200	11292	KUBO CHEMICALS PVT. LTD.	MUMBAI	TRUE
1250	11292	KUBO CHEMICALS PVT. LTD.	MUMBAI	TRUE
1200	11293	KANVA INDUSTRIES PVT. LTD.	MYSORE	TRUE
1200	11294	KINTECH ENTERPRISE	MYSORE	TRUE
1200	11295	KERRY JOST ENGINEERING LTD.	CHENNAI	TRUE
1200	11296	KARNATAKA ENGINEERING SOLUTIONS	BANGALORE	TRUE
1200	11297	KERALA CARPET EMPORIUM	MYSORE	TRUE
1200	11298	KASHYAP ELECTRICALS	BANGALORE	TRUE
1200	11299	KUN-CHEM PRETREATMENTS PVT LTD	THANE	TRUE
1200	11300	LAKSHMI PRECISION TOOLS LTD	COIMBATORE	TRUE
1200	11301	LUCAS TVS LTD.	CHENNAI	TRUE
1200	11302	LAKSHMI MACHINE WORKS LIMITED	COIMBATORE	TRUE
1200	11303	LG ELECTRONICS INDIA LIMITED	GREATER NOIDA	TRUE
1200	11304	LAKHOTIA BELTINGS PRIVATE LIMITED	BANGALORE	TRUE
1300	11305	LAKSHMI MACHINE WORKS LIMITED	COIMBATORE	TRUE
1200	11305	LAKSHMI MACHINE WORKS LIMITED	COIMBATORE	TRUE
1200	11306	LG ELECTRONICS INDIA LIMITED	GREATER NOIDA	TRUE
1200	11307	LAKHOTIA BELTINGS PRIVATE LTD	BANGALORE	TRUE
1210	11308	LAXMI CONTROL SYSTEM	MYSORE	TRUE
1200	11308	LAXMI CONTROL SYSTEM	MYSORE	TRUE
1250	11308	LAXMI CONTROL SYSTEM	MYSORE	TRUE
1200	11309	LEONARDO AUTOMATION(INDIA) PVT. LTD	BANGALORE	TRUE
